Transaction_ID,User_ID,Transaction_Date,Category,Merchant_Type,Payment_Mode,Amount_INR,Status,Month,Year,Merchant_ID
T014578,U03353,2023-04-18,Utilities,Offline,UPI,46.29,Success,2023-04,2023,M020
T014579,U02564,2025-10-18,Entertainment,Small Business,UPI,374.63,Success,2025-10,2025,M001
T014580,U03621,2022-11-19,Utilities,Offline,UPI,37.14,Success,2022-11,2022,M011
T014581,U04574,2021-05-24,Grocery,Offline,QR Code,113.72,Success,2021-05,2021,M016
T014582,U00452,2022-01-03,Entertainment,Small Business,UPI,120.08,Success,2022-01,2022,M006
T014583,U02832,2021-04-04,Bills,Online,UPI,138.22,Success,2021-04,2021,M001
T014584,U02553,2024-07-19,Entertainment,Online,Bill Payment,19.53,Success,2024-07,2024,M004
T014585,U01708,2021-04-02,Fuel,Large Merchant,Online Payment,214.99,Success,2021-04,2021,M015
T014586,U01038,2021-07-20,Grocery,Online,QR Code,131.1,Success,2021-07,2021,M010
T014587,U04827,2020-02-08,Shopping,Small Business,UPI,154.67,Success,2020-02,2020,M005
T014588,U00126,2022-08-27,Entertainment,Offline,QR Code,41.02,Success,2022-08,2022,M006
T014589,U03610,2025-02-16,Food & Dining,Online,UPI,53.11,Success,2025-02,2025,M010
T014590,U03048,2020-09-18,Food & Dining,Offline,QR Code,73.71,Success,2020-09,2020,M014
T014591,U01457,2020-07-02,Education,Offline,UPI,172.5,Success,2020-07,2020,M004
T014592,U04299,2021-06-03,Education,Online,UPI,454.54,Failed,2021-06,2021,M005
T014593,U04702,2021-01-20,Travel,Small Business,QR Code,401.83,Success,2021-01,2021,M007
T014594,U04596,2020-09-09,Utilities,Online,Online Payment,130.03,Success,2020-09,2020,M019
T014595,U00223,2022-10-31,Entertainment,Online,Online Payment,505.94,Success,2022-10,2022,M016
T014596,U04034,2026-03-08,Fuel,Offline,UPI,385.59,Success,2026-03,2026,M007
T014597,U03732,2024-03-19,Mobile Recharge,Small Business,UPI,444.24,Success,2024-03,2024,M019
T014598,U03966,2024-07-24,Food & Dining,Offline,Bill Payment,189.59,Success,2024-07,2024,M010
T014599,U02207,2024-12-11,Fuel,Online,UPI,248.04,Success,2024-12,2024,M003
T014600,U00644,2020-03-08,Education,Offline,QR Code,225.25,Success,2020-03,2020,M001
T014601,U04352,2025-02-15,Bills,Small Business,UPI,71.59,Success,2025-02,2025,M011
T014602,U02971,2025-08-18,Utilities,Online,UPI,340.33,Success,2025-08,2025,M013
T014603,U01727,2021-06-20,Entertainment,Offline,Recharge,666.59,Success,2021-06,2021,M001
T014604,U04319,2024-05-19,Fuel,Offline,UPI,342.08,Success,2024-05,2024,M020
T014605,U04627,2021-11-25,Food & Dining,Large Merchant,QR Code,234.92,Success,2021-11,2021,M004
T014606,U04418,2023-04-11,Education,Offline,UPI,161.19,Failed,2023-04,2023,M001
T014607,U03918,2022-03-11,Utilities,Small Business,Bill Payment,143.5,Success,2022-03,2022,M010
T014608,U03940,2025-08-31,Grocery,Offline,Online Payment,109.35,Success,2025-08,2025,M004
T014609,U04971,2020-06-03,Grocery,Small Business,UPI,341.83,Success,2020-06,2020,M007
T014610,U04035,2024-01-25,Other,Offline,UPI,634.74,Success,2024-01,2024,M006
T014611,U02205,2020-03-18,Grocery,Offline,QR Code,120.47,Success,2020-03,2020,M011
T014612,U03832,2025-11-21,Utilities,Online,UPI,301.38,Success,2025-11,2025,M005
T014613,U02303,2025-07-19,Grocery,Offline,UPI,122.56,Success,2025-07,2025,M006
T014614,U04784,2026-05-14,Entertainment,Offline,QR Code,158.03,Success,2026-05,2026,M018
T014615,U04020,2021-12-19,Fuel,Offline,UPI,66.19,Failed,2021-12,2021,M013
T014616,U03065,2022-02-01,Entertainment,Online,UPI,272.63,Success,2022-02,2022,M003
T014617,U00189,2024-10-26,Healthcare,Offline,QR Code,229.87,Success,2024-10,2024,M002
T014618,U00451,2020-02-26,Utilities,Offline,UPI,139.48,Success,2020-02,2020,M005
T014619,U01800,2020-12-04,Entertainment,Offline,UPI,74.69,Success,2020-12,2020,M011
T014620,U04938,2020-09-30,Food & Dining,Offline,UPI,784.35,Success,2020-09,2020,M009
T014621,U03798,2025-03-07,Other,Small Business,Online Payment,211.18,Success,2025-03,2025,M010
T014622,U00088,2021-03-08,Other,Offline,Online Payment,1403.09,Failed,2021-03,2021,M014
T014623,U03453,2025-04-05,Shopping,Small Business,QR Code,289.42,Success,2025-04,2025,M010
T014624,U01806,2025-03-27,Shopping,Small Business,Online Payment,263.78,Success,2025-03,2025,M007
T014625,U01470,2023-07-07,Travel,Offline,UPI,389.89,Success,2023-07,2023,M003
T014626,U00418,2026-01-30,Food & Dining,Online,QR Code,545.51,Success,2026-01,2026,M013
T014627,U02847,2024-10-13,Other,Online,UPI,571.19,Success,2024-10,2024,M019
T014628,U00475,2024-12-05,Other,Small Business,UPI,926.66,Success,2024-12,2024,M010
T014629,U04141,2026-05-08,Bills,Offline,UPI,248.97,Success,2026-05,2026,M005
T014630,U02205,2020-11-03,Travel,Online,QR Code,234.9,Success,2020-11,2020,M012
T014631,U00119,2024-07-30,Grocery,Online,UPI,52.37,Success,2024-07,2024,M005
T014632,U02973,2021-07-09,Education,Offline,UPI,106.61,Failed,2021-07,2021,M017
T014633,U04718,2026-03-04,Utilities,Offline,QR Code,156.17,Success,2026-03,2026,M001
T014634,U01215,2023-02-14,Travel,Large Merchant,UPI,144.24,Success,2023-02,2023,M013
T014635,U02034,2025-04-09,Food & Dining,Online,UPI,29.97,Success,2025-04,2025,M009
T014636,U03632,2025-08-14,Other,Online,Online Payment,341.07,Success,2025-08,2025,M006
T014637,U01420,2025-05-19,Healthcare,Large Merchant,UPI,115.53,Success,2025-05,2025,M003
T014638,U03534,2024-07-07,Other,Online,Recharge,563.36,Success,2024-07,2024,M004
T014639,U04507,2024-11-20,Other,Small Business,Online Payment,211.3,Success,2024-11,2024,M002
T014640,U00126,2025-07-28,Shopping,Small Business,UPI,302.26,Success,2025-07,2025,M001
T014641,U03583,2023-01-18,Utilities,Online,Bill Payment,200.25,Success,2023-01,2023,M012
T014642,U03401,2022-08-07,Shopping,Offline,UPI,51.29,Success,2022-08,2022,M012
T014643,U01821,2023-05-25,Other,Large Merchant,UPI,265.49,Success,2023-05,2023,M006
T014644,U02360,2020-03-11,Bills,Offline,Online Payment,535.27,Success,2020-03,2020,M014
T014645,U03092,2020-01-30,Education,Small Business,Online Payment,51.87,Success,2020-01,2020,M009
T014646,U02789,2021-11-01,Travel,Small Business,QR Code,147.02,Success,2021-11,2021,M011
T014647,U03997,2023-11-20,Other,Offline,Online Payment,30.87,Success,2023-11,2023,M015
T014648,U02438,2024-03-24,Entertainment,Online,QR Code,99.94,Success,2024-03,2024,M013
T014649,U04841,2022-09-20,Grocery,Offline,UPI,46.88,Success,2022-09,2022,M001
T014650,U04506,2026-06-28,Utilities,Online,Bill Payment,130.62,Success,2026-06,2026,M001
T014651,U04285,2023-03-25,Utilities,Offline,UPI,620.83,Success,2023-03,2023,M009
T014652,U00630,2022-10-02,Fuel,Online,UPI,386.81,Success,2022-10,2022,M014
T014653,U02219,2026-03-11,Education,Offline,Online Payment,238.33,Success,2026-03,2026,M018
T014654,U00687,2023-01-11,Grocery,Online,UPI,130.86,Pending,2023-01,2023,M011
T014655,U04582,2021-09-04,Healthcare,Offline,UPI,69.14,Success,2021-09,2021,M019
T014656,U00465,2025-02-14,Education,Online,UPI,203.16,Failed,2025-02,2025,M007
T014657,U04225,2020-10-07,Healthcare,Offline,UPI,107.36,Success,2020-10,2020,M004
T014658,U03807,2024-09-11,Other,Offline,UPI,70.47,Success,2024-09,2024,M002
T014659,U02586,2023-01-18,Grocery,Online,UPI,62.46,Success,2023-01,2023,M009
T014660,U01726,2025-12-16,Fuel,Large Merchant,Online Payment,251.59,Success,2025-12,2025,M007
T014661,U04594,2020-11-04,Shopping,Offline,UPI,184.65,Success,2020-11,2020,M015
T014662,U00262,2025-06-10,Mobile Recharge,Offline,UPI,561.82,Success,2025-06,2025,M006
T014663,U01785,2021-04-29,Education,Online,UPI,192.26,Failed,2021-04,2021,M010
T014664,U03182,2024-03-08,Fuel,Small Business,UPI,815.22,Success,2024-03,2024,M015
T014665,U04414,2020-10-09,Shopping,Offline,QR Code,171.26,Success,2020-10,2020,M016
T014666,U03650,2023-02-04,Entertainment,Small Business,UPI,345.56,Success,2023-02,2023,M019
T014667,U04635,2026-01-11,Utilities,Online,UPI,386.75,Success,2026-01,2026,M008
T014668,U04929,2023-11-04,Education,Offline,QR Code,591.76,Success,2023-11,2023,M016
T014669,U03154,2022-05-19,Education,Online,Bill Payment,2988.48,Success,2022-05,2022,M016
T014670,U00610,2025-06-11,Utilities,Small Business,UPI,1484.4,Success,2025-06,2025,M016
T014671,U02773,2020-09-17,Travel,Offline,UPI,21.48,Success,2020-09,2020,M018
T014672,U04673,2025-04-13,Entertainment,Large Merchant,UPI,152.53,Success,2025-04,2025,M012
T014673,U01696,2020-08-08,Travel,Large Merchant,QR Code,189.74,Success,2020-08,2020,M005
T014674,U00363,2021-11-23,Other,Large Merchant,UPI,260.25,Success,2021-11,2021,M002
T014675,U04258,2021-12-14,Education,Offline,UPI,198.88,Success,2021-12,2021,M008
T014676,U03503,2021-09-21,Food & Dining,Online,Bill Payment,357.69,Success,2021-09,2021,M012
T014677,U02830,2021-09-20,Healthcare,Large Merchant,UPI,1316.08,Success,2021-09,2021,M006
T014678,U01541,2024-09-25,Travel,Small Business,Online Payment,53.62,Success,2024-09,2024,M018
T014679,U01572,2025-01-01,Utilities,Offline,QR Code,344.27,Success,2025-01,2025,M014
T014680,U04734,2024-03-01,Utilities,Offline,Recharge,98.17,Success,2024-03,2024,M009
T014681,U00246,2026-01-30,Grocery,Online,UPI,247.12,Success,2026-01,2026,M006
T014682,U02912,2020-10-27,Travel,Offline,UPI,854.13,Success,2020-10,2020,M004
T014683,U01289,2025-11-20,Education,Small Business,QR Code,110.06,Success,2025-11,2025,M005
T014684,U00163,2022-10-25,Travel,Large Merchant,UPI,114.59,Success,2022-10,2022,M018
T014685,U00921,2025-02-07,Food & Dining,Offline,QR Code,732.49,Success,2025-02,2025,M007
T014686,U01582,2024-06-12,Utilities,Offline,QR Code,6257.98,Success,2024-06,2024,M003
T014687,U00893,2026-02-03,Education,Small Business,UPI,144.84,Success,2026-02,2026,M006
T014688,U01129,2024-12-24,Travel,Small Business,QR Code,197.45,Success,2024-12,2024,M019
T014689,U00061,2020-01-27,Mobile Recharge,Offline,QR Code,72.06,Success,2020-01,2020,M003
T014690,U01874,2025-03-16,Fuel,Offline,UPI,1060.57,Success,2025-03,2025,M007
T014691,U03896,2024-09-06,Travel,Small Business,Bill Payment,322.45,Success,2024-09,2024,M015
T014692,U02243,2021-01-12,Shopping,Offline,UPI,215.22,Failed,2021-01,2021,M014
T014693,U03527,2020-04-06,Bills,Online,Online Payment,647.91,Success,2020-04,2020,M010
T014694,U03895,2023-03-05,Fuel,Large Merchant,UPI,288.86,Success,2023-03,2023,M004
T014695,U01672,2021-01-22,Grocery,Small Business,Recharge,441.63,Success,2021-01,2021,M009
T014696,U00954,2025-03-18,Fuel,Offline,UPI,206.69,Success,2025-03,2025,M006
T014697,U04640,2020-06-12,Fuel,Online,UPI,220.37,Success,2020-06,2020,M003
T014698,U02373,2025-03-13,Healthcare,Online,UPI,92.93,Success,2025-03,2025,M010
T014699,U01911,2023-12-09,Fuel,Large Merchant,UPI,160.04,Success,2023-12,2023,M007
T014700,U03335,2022-08-02,Mobile Recharge,Small Business,UPI,258.53,Success,2022-08,2022,M005
T014701,U00788,2021-11-11,Bills,Online,UPI,166.69,Success,2021-11,2021,M003
T014702,U02878,2022-09-28,Shopping,Small Business,UPI,676.32,Success,2022-09,2022,M019
T014703,U00604,2023-03-05,Grocery,Online,Bill Payment,178.32,Failed,2023-03,2023,M011
T014704,U04550,2020-06-06,Travel,Offline,UPI,144.97,Success,2020-06,2020,M002
T014705,U02598,2022-03-23,Fuel,Offline,Online Payment,193.73,Success,2022-03,2022,M013
T014706,U04713,2024-10-28,Other,Large Merchant,Online Payment,137.12,Success,2024-10,2024,M013
T014707,U03459,2023-10-21,Travel,Online,Online Payment,527.01,Success,2023-10,2023,M012
T014708,U04625,2023-08-18,Other,Online,Online Payment,306.36,Success,2023-08,2023,M013
T014709,U01697,2021-01-28,Healthcare,Small Business,UPI,224.39,Failed,2021-01,2021,M007
T014710,U04618,2023-09-09,Mobile Recharge,Large Merchant,QR Code,856.35,Success,2023-09,2023,M015
T014711,U02775,2025-09-28,Shopping,Small Business,Online Payment,208.65,Success,2025-09,2025,M017
T014712,U02218,2023-09-09,Utilities,Small Business,UPI,210.1,Success,2023-09,2023,M012
T014713,U03704,2024-03-17,Fuel,Offline,QR Code,127.03,Success,2024-03,2024,M010
T014714,U00366,2022-04-22,Mobile Recharge,Offline,Online Payment,65.89,Success,2022-04,2022,M009
T014715,U03760,2024-01-26,Fuel,Online,Bill Payment,387.7,Failed,2024-01,2024,M016
T014716,U03570,2024-11-17,Utilities,Online,UPI,61.03,Success,2024-11,2024,M009
T014717,U04531,2024-10-16,Food & Dining,Offline,UPI,221.19,Success,2024-10,2024,M020
T014718,U01390,2024-11-12,Mobile Recharge,Large Merchant,UPI,661.27,Success,2024-11,2024,M018
T014719,U04320,2025-07-06,Healthcare,Offline,UPI,131.04,Success,2025-07,2025,M015
T014720,U03505,2026-02-13,Healthcare,Small Business,UPI,203.48,Success,2026-02,2026,M020
T014721,U01901,2022-08-03,Fuel,Online,UPI,167.15,Success,2022-08,2022,M006
T014722,U03673,2025-12-16,Mobile Recharge,Offline,Online Payment,321.64,Success,2025-12,2025,M007
T014723,U00869,2025-11-14,Shopping,Small Business,Bill Payment,337.93,Success,2025-11,2025,M008
T014724,U03727,2020-12-30,Healthcare,Online,UPI,1744.9,Success,2020-12,2020,M007
T014725,U04624,2023-04-03,Grocery,Online,Online Payment,344.21,Success,2023-04,2023,M009
T014726,U04305,2022-07-07,Education,Offline,QR Code,149.12,Success,2022-07,2022,M008
T014727,U01051,2026-02-02,Healthcare,Offline,UPI,161.15,Failed,2026-02,2026,M018
T014728,U04655,2021-09-20,Utilities,Offline,UPI,334.91,Success,2021-09,2021,M018
T014729,U02473,2024-10-11,Travel,Small Business,Bill Payment,119.51,Success,2024-10,2024,M005
T014730,U02409,2022-08-27,Utilities,Offline,Bill Payment,235.35,Success,2022-08,2022,M011
T014731,U01675,2020-09-29,Grocery,Offline,QR Code,204.93,Success,2020-09,2020,M004
T014732,U04187,2024-05-05,Mobile Recharge,Online,Recharge,48.9,Success,2024-05,2024,M004
T014733,U02230,2022-12-23,Other,Offline,QR Code,200.4,Success,2022-12,2022,M009
T014734,U02567,2023-06-06,Fuel,Online,UPI,388.35,Success,2023-06,2023,M004
T014735,U03612,2021-05-19,Bills,Online,UPI,162.81,Success,2021-05,2021,M014
T014736,U03038,2022-05-10,Utilities,Large Merchant,UPI,145.89,Success,2022-05,2022,M014
T014737,U00951,2021-09-20,Utilities,Offline,UPI,419.49,Success,2021-09,2021,M007
T014738,U03748,2020-09-06,Utilities,Online,Bill Payment,268.11,Success,2020-09,2020,M004
T014739,U02675,2021-05-26,Entertainment,Offline,UPI,243.64,Failed,2021-05,2021,M019
T014740,U00703,2020-12-10,Other,Offline,Bill Payment,133.74,Failed,2020-12,2020,M007
T014741,U01290,2021-06-30,Entertainment,Small Business,Online Payment,2201.23,Failed,2021-06,2021,M001
T014742,U03967,2021-07-09,Healthcare,Online,QR Code,38.68,Success,2021-07,2021,M009
T014743,U04850,2022-09-13,Bills,Offline,UPI,221.03,Success,2022-09,2022,M005
T014744,U00939,2021-04-04,Entertainment,Online,UPI,198.78,Failed,2021-04,2021,M005
T014745,U01691,2023-02-04,Utilities,Offline,QR Code,204.24,Success,2023-02,2023,M007
T014746,U01302,2023-12-19,Food & Dining,Small Business,Recharge,390.12,Success,2023-12,2023,M013
T014747,U02668,2022-07-09,Food & Dining,Small Business,Bill Payment,61.32,Success,2022-07,2022,M006
T014748,U02504,2025-09-27,Bills,Online,UPI,1057.98,Success,2025-09,2025,M007
T014749,U03546,2020-02-29,Healthcare,Online,Recharge,29.83,Success,2020-02,2020,M011
T014750,U03253,2021-07-30,Shopping,Large Merchant,Online Payment,304.37,Success,2021-07,2021,M006
T014751,U01931,2024-11-29,Grocery,Online,QR Code,1000.47,Success,2024-11,2024,M011
T014752,U01279,2020-12-14,Food & Dining,Offline,UPI,569.7,Success,2020-12,2020,M002
T014753,U03421,2025-05-18,Other,Small Business,Online Payment,44.85,Success,2025-05,2025,M017
T014754,U00357,2021-11-04,Mobile Recharge,Small Business,UPI,509.25,Success,2021-11,2021,M018
T014755,U00123,2024-02-02,Education,Offline,UPI,276.87,Success,2024-02,2024,M016
T014756,U00314,2021-11-06,Bills,Offline,Online Payment,269.38,Success,2021-11,2021,M008
T014757,U02319,2025-08-24,Other,Online,UPI,132.66,Success,2025-08,2025,M001
T014758,U02750,2020-05-17,Mobile Recharge,Offline,Bill Payment,281.1,Success,2020-05,2020,M016
T014759,U02105,2022-03-28,Grocery,Offline,Bill Payment,249.84,Success,2022-03,2022,M002
T014760,U00640,2024-04-30,Other,Offline,QR Code,29.96,Success,2024-04,2024,M004
T014761,U03151,2020-03-21,Grocery,Large Merchant,QR Code,161.56,Success,2020-03,2020,M013
T014762,U03578,2020-10-29,Mobile Recharge,Offline,UPI,392.2,Success,2020-10,2020,M008
T014763,U01441,2023-07-21,Education,Large Merchant,UPI,123.07,Success,2023-07,2023,M009
T014764,U00558,2025-05-08,Grocery,Online,Online Payment,167.35,Success,2025-05,2025,M006
T014765,U04094,2025-01-16,Healthcare,Online,UPI,431.66,Success,2025-01,2025,M016
T014766,U00866,2026-04-07,Utilities,Online,QR Code,1178.72,Success,2026-04,2026,M001
T014767,U00085,2025-11-06,Shopping,Online,QR Code,165.86,Success,2025-11,2025,M004
T014768,U00519,2023-07-19,Mobile Recharge,Offline,QR Code,129.19,Success,2023-07,2023,M016
T014769,U02540,2024-02-21,Utilities,Offline,Online Payment,392.1,Success,2024-02,2024,M016
T014770,U03357,2020-09-01,Other,Offline,QR Code,60.0,Success,2020-09,2020,M017
T014771,U04935,2024-12-08,Bills,Offline,Recharge,189.59,Success,2024-12,2024,M001
T014772,U02894,2023-01-01,Mobile Recharge,Offline,UPI,2000.55,Success,2023-01,2023,M010
T014773,U04446,2020-07-29,Grocery,Online,Online Payment,29.82,Success,2020-07,2020,M009
T014774,U04578,2021-06-17,Mobile Recharge,Online,UPI,124.37,Success,2021-06,2021,M003
T014775,U03383,2022-07-29,Grocery,Online,UPI,67.69,Pending,2022-07,2022,M011
T014776,U01404,2023-06-19,Other,Offline,QR Code,97.7,Success,2023-06,2023,M006
T014777,U04578,2020-01-12,Utilities,Small Business,UPI,1587.93,Success,2020-01,2020,M004
T014778,U02644,2025-06-24,Utilities,Online,Recharge,128.31,Success,2025-06,2025,M010
T014779,U00527,2021-05-31,Mobile Recharge,Online,UPI,200.68,Success,2021-05,2021,M015
T014780,U03763,2022-03-04,Bills,Small Business,QR Code,278.11,Success,2022-03,2022,M013
T014781,U04677,2020-12-12,Bills,Large Merchant,Bill Payment,296.59,Success,2020-12,2020,M013
T014782,U03757,2025-08-29,Healthcare,Offline,QR Code,202.17,Success,2025-08,2025,M002
T014783,U04767,2024-09-20,Education,Offline,UPI,762.59,Success,2024-09,2024,M002
T014784,U03894,2025-12-23,Education,Offline,QR Code,46.39,Success,2025-12,2025,M012
T014785,U04246,2021-03-21,Healthcare,Online,UPI,104.28,Success,2021-03,2021,M020
T014786,U01264,2025-02-14,Education,Offline,UPI,41.6,Success,2025-02,2025,M010
T014787,U04288,2025-06-08,Utilities,Offline,Recharge,131.25,Success,2025-06,2025,M003
T014788,U00828,2020-06-21,Entertainment,Online,UPI,145.08,Success,2020-06,2020,M019
T014789,U00284,2020-06-07,Travel,Online,QR Code,239.15,Success,2020-06,2020,M006
T014790,U03989,2024-12-19,Travel,Online,QR Code,316.05,Success,2024-12,2024,M008
T014791,U03403,2023-11-29,Bills,Offline,Bill Payment,174.58,Success,2023-11,2023,M003
T014792,U04330,2024-08-02,Entertainment,Small Business,UPI,137.49,Success,2024-08,2024,M002
T014793,U00333,2020-01-04,Education,Offline,QR Code,223.76,Success,2020-01,2020,M006
T014794,U04139,2024-05-29,Grocery,Small Business,Online Payment,884.52,Success,2024-05,2024,M008
T014795,U01435,2025-11-21,Fuel,Large Merchant,UPI,141.74,Failed,2025-11,2025,M009
T014796,U00791,2024-07-30,Shopping,Offline,UPI,278.7,Success,2024-07,2024,M005
T014797,U04851,2020-10-08,Fuel,Large Merchant,QR Code,500.79,Success,2020-10,2020,M015
T014798,U02145,2026-05-19,Other,Offline,UPI,175.89,Success,2026-05,2026,M001
T014799,U04469,2024-02-09,Other,Online,UPI,42.13,Failed,2024-02,2024,M014
T014800,U04698,2020-08-22,Mobile Recharge,Online,UPI,183.41,Success,2020-08,2020,M009
T014801,U02283,2024-09-21,Mobile Recharge,Offline,UPI,227.3,Success,2024-09,2024,M005
T014802,U03492,2020-12-03,Other,Online,QR Code,124.73,Success,2020-12,2020,M016
T014803,U02145,2023-05-30,Grocery,Online,QR Code,131.9,Success,2023-05,2023,M011
T014804,U03366,2021-03-31,Entertainment,Online,UPI,1328.1,Success,2021-03,2021,M010
T014805,U04087,2025-04-02,Bills,Online,Recharge,234.11,Success,2025-04,2025,M007
T014806,U03856,2023-10-14,Fuel,Small Business,QR Code,73.27,Success,2023-10,2023,M015
T014807,U02987,2021-02-13,Education,Offline,Recharge,744.17,Success,2021-02,2021,M002
T014808,U02300,2024-06-16,Bills,Online,QR Code,180.76,Success,2024-06,2024,M007
T014809,U04137,2025-06-11,Mobile Recharge,Online,QR Code,139.83,Success,2025-06,2025,M016
T014810,U01324,2021-07-11,Travel,Online,UPI,636.37,Pending,2021-07,2021,M016
T014811,U04881,2021-04-06,Grocery,Small Business,UPI,57.09,Success,2021-04,2021,M019
